UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP 
159090,"R",25,"R",42,"R",60,"R",50,"R",67
159197,"A",,"A",,"A",,"R",75,"R",60
159249,"R",13,"R",47,"R",28,"R",36,"R",0
159258,"R",7,"R",183,"R",4,"A",,"A",
159267,"R",11,"R",82,"R",13,"A",,"A",
159328,"A",,"A",,"A",,"R",63,"A",
159382,"R",328,"R",646,"R",51,"R",42,"R",39
159391,"R",4503,"R",5289,"R",85,"R",83,"R",33
159407,"R",660,"R",946,"R",70,"R",51,"R",38
159416,"R",383,"R",883,"R",43,"R",64,"R",30
159443,"R",164,"R",304,"R",54,"R",39,"R",21
159513,"A",,"A",,"A",,"R",92,"A",
159522,"A",,"A",,"A",,"R",89,"A",
159531,"A",,"A",,"A",,"R",76,"A",
159568,"R",263,"R",357,"R",74,"R",50,"R",50
159601,"A",,"A",,"A",,"R",67,"A",
159647,"R",1625,"R",2172,"R",75,"R",72,"R",38
159656,"R",516,"R",520,"R",99,"A",,"A",
159692,"R",24,"R",60,"R",40,"R",66,"R",50
159717,"R",1276,"R",1777,"R",72,"R",67,"R",43
159823,"R",27,"R",40,"R",68,"R",0,"R",0
159939,"R",951,"R",1627,"R",58,"R",79,"R",68
159948,"R",11,"R",73,"R",15,"R",95,"R",95
159966,"R",1070,"R",1389,"R",77,"R",66,"R",45
159984,"R",15,"R",19,"R",79,"R",58,"R",100
159993,"R",1428,"R",1884,"R",76,"R",63,"R",46
160001,"R",13,"R",54,"R",24,"R",27,"R",75
160010,"R",85,"R",121,"R",70,"R",44,"R",33
160038,"R",1326,"R",2124,"R",62,"R",63,"R",41
160047,"R",46,"R",68,"R",68,"R",30,"R",44
160065,"R",107,"R",236,"R",45,"R",74,"R",52
160074,"R",56,"R",553,"R",10,"R",54,"R",49
160117,"A",,"A",,"A",,"R",40,"A",
160126,"A",,"A",,"A",,"R",50,"A",
160135,"A",,"A",,"A",,"R",42,"A",
160144,"A",,"A",,"A",,"R",67,"A",
160199,"A",,"A",,"A",,"R",100,"A",
160214,"R",14,"R",38,"R",37,"R",30,"R",0
160311,"R",142,"R",223,"R",64,"R",44,"R",34
160320,"A",,"A",,"A",,"R",86,"A",
160348,"A",,"A",,"A",,"R",89,"A",
160366,"R",17,"R",48,"R",35,"R",37,"R",33
160384,"R",26,"R",50,"R",52,"R",43,"R",0
160409,"R",14,"R",35,"R",40,"R",78,"A",
160427,"R",66,"R",225,"R",29,"R",49,"R",63
160445,"A",,"A",,"A",,"R",54,"A",
160472,"A",,"A",,"A",,"R",72,"A",
160481,"R",150,"R",453,"R",33,"R",48,"R",11
160524,"R",135,"R",135,"R",100,"R",61,"A",
160560,"R",19,"R",26,"R",73,"R",38,"R",100
160579,"R",502,"R",1243,"R",40,"A",,"A",
160597,"A",,"A",,"A",,"A",,"A",
160612,"R",2673,"R",3656,"R",73,"R",66,"R",52
160621,"R",1136,"R",1406,"R",81,"R",67,"R",11
160630,"R",184,"R",246,"R",75,"R",0,"R",0
160649,"R",352,"R",451,"R",78,"R",51,"R",51
160658,"R",2825,"R",3438,"R",82,"R",73,"R",52
160667,"R",98,"R",174,"R",56,"A",,"A",
160676,"R",107,"R",172,"R",62,"R",60,"R",47
160685,"R",19,"R",40,"R",48,"R",30,"R",80
160694,"R",50,"R",114,"R",44,"R",36,"R",44
160719,"R",37,"R",85,"R",44,"R",51,"R",18
160755,"R",882,"R",1042,"R",85,"A",,"A",
160816,"R",5,"R",7,"R",71,"R",43,"A",
160843,"R",48,"R",72,"R",67,"R",46,"R",11
160870,"R",10,"R",14,"R",71,"R",50,"A",
160904,"R",441,"R",545,"R",81,"R",81,"R",50
160913,"R",20,"R",520,"R",4,"R",55,"R",55
160940,"R",178,"R",388,"R",46,"R",65,"R",50
160959,"R",73,"R",97,"R",75,"R",82,"A",
160968,"R",0,"R",0,"Z",0,"R",50,"A",
160977,"R",492,"R",508,"R",97,"R",94,"Z",0
160995,"A",,"A",,"A",,"R",60,"R",73
161004,"R",474,"R",491,"R",97,"R",96,"A",
161022,"R",3,"R",62,"R",5,"R",50,"R",100
161059,"R",13,"R",13,"R",100,"R",92,"A",
161077,"R",404,"R",1230,"R",33,"R",58,"R",60
161086,"R",475,"R",481,"R",99,"R",94,"A",
161138,"R",406,"R",801,"R",51,"R",51,"R",42
161165,"R",391,"R",583,"R",67,"R",65,"R",100
161192,"R",226,"R",827,"R",27,"R",68,"R",46
161208,"R",15,"R",63,"R",24,"R",100,"Z",0
161217,"R",320,"R",539,"R",59,"R",66,"R",31
161226,"R",518,"R",630,"R",82,"R",72,"R",50
161235,"R",116,"R",280,"R",41,"R",66,"R",22
161244,"R",99,"R",156,"R",63,"R",72,"R",22
161253,"R",1869,"R",1898,"R",98,"R",79,"R",41
161299,"R",239,"R",261,"R",92,"R",86,"R",100
161341,"R",188,"R",452,"R",42,"R",67,"R",33
161378,"R",10,"R",10,"R",100,"R",100,"Z",0
161457,"R",478,"R",623,"R",77,"R",73,"R",50
161484,"R",223,"R",307,"R",73,"R",66,"R",25
161493,"A",,"A",,"A",,"R",58,"A",
161509,"R",70,"R",97,"R",72,"R",60,"A",
161518,"R",364,"R",390,"R",93,"R",78,"A",
161527,"A",,"A",,"A",,"R",93,"R",58
161545,"R",839,"R",1932,"R",43,"R",54,"R",38
161554,"R",888,"R",2268,"R",39,"R",66,"R",50
161563,"R",191,"R",257,"R",74,"R",63,"R",66
161572,"R",157,"R",185,"R",85,"R",70,"A",
161581,"R",134,"R",171,"R",78,"R",48,"R",40
161615,"A",,"A",,"A",,"R",71,"R",88
161651,"A",,"A",,"A",,"R",93,"R",92
161688,"R",718,"R",1336,"R",54,"R",57,"R",43
161767,"R",1849,"R",3167,"R",58,"R",65,"R",45
161776,"A",,"A",,"A",,"R",72,"R",29
161800,"A",,"A",,"A",,"R",57,"R",50
161855,"A",,"A",,"A",,"R",94,"R",73
161864,"R",723,"R",1646,"R",44,"R",54,"R",35
161882,"R",106,"R",237,"R",45,"R",60,"A",
162007,"R",765,"R",1224,"R",63,"R",77,"R",55
162061,"R",48,"R",99,"R",48,"R",67,"R",20
162104,"R",228,"R",542,"R",42,"R",59,"R",31
162122,"R",709,"R",2337,"R",30,"R",64,"R",39
162168,"R",324,"R",653,"R",50,"R",56,"R",41
162210,"R",144,"R",235,"R",61,"R",59,"A",
162283,"R",494,"R",555,"R",89,"R",63,"R",47
162335,"A",,"A",,"A",,"R",82,"A",
162371,"A",,"A",,"A",,"R",75,"A",
162557,"R",1478,"R",3167,"R",47,"R",63,"R",42
162584,"R",1011,"R",1292,"R",78,"R",72,"R",75
162609,"R",200,"R",389,"R",51,"R",53,"R",56
162654,"R",451,"R",510,"R",88,"R",82,"A",
162681,"R",207,"R",313,"R",66,"R",61,"R",18
162690,"R",437,"R",1377,"R",32,"R",63,"R",45
162706,"R",891,"R",1596,"R",56,"R",53,"R",54
162760,"R",278,"R",417,"R",67,"R",80,"A",
162779,"R",960,"R",2344,"R",41,"R",61,"R",38
162830,"A",,"A",,"A",,"R",65,"A",
162928,"R",1304,"R",1955,"R",67,"R",96,"A",
162982,"A",,"A",,"A",,"R",90,"A",
163028,"A",,"A",,"A",,"R",47,"R",55
163046,"R",946,"R",981,"R",96,"R",89,"A",
163107,"A",,"A",,"A",,"R",73,"R",73
163204,"R",189,"R",7916,"R",2,"R",32,"R",32
163268,"R",1419,"R",2599,"R",55,"R",82,"R",36
163286,"R",3945,"R",3962,"R",100,"R",92,"R",69
163295,"R",432,"R",489,"R",88,"R",86,"A",
163338,"R",1128,"R",1318,"R",86,"R",65,"R",32
163347,"A",,"A",,"A",,"R",74,"A",
163408,"A",,"A",,"A",,"R",51,"R",50
163426,"R",2431,"R",6359,"R",38,"R",64,"R",40
163453,"R",1368,"R",1931,"R",71,"R",67,"R",45
163462,"R",426,"R",466,"R",91,"R",84,"A",
163532,"R",58,"R",79,"R",73,"R",93,"A",
163541,"A",,"A",,"A",,"R",51,"R",50
163578,"R",124,"R",184,"R",67,"R",71,"R",0
163657,"R",590,"R",3385,"R",17,"R",60,"R",45
163736,"A",,"A",,"A",,"R",49,"R",38
163754,"A",,"A",,"A",,"R",67,"R",50
163815,"A",,"A",,"A",,"R",75,"R",71
163851,"R",1028,"R",2019,"R",51,"R",81,"R",50
163912,"R",428,"R",549,"R",78,"R",87,"A",
163921,"R",51,"R",216,"R",24,"R",38,"R",38
163976,"R",148,"R",148,"R",100,"R",86,"A",
164058,"A",,"A",,"A",,"R",94,"A",
164076,"R",2690,"R",4350,"R",62,"R",79,"R",44
164100,"A",,"A",,"A",,"R",44,"A",
164155,"R",1191,"R",1191,"R",100,"R",96,"A",
164173,"R",644,"R",910,"R",71,"R",82,"R",60
164207,"R",22,"R",68,"R",32,"R",82,"R",40
164216,"R",314,"R",357,"R",88,"R",87,"A",
164270,"R",465,"R",537,"R",87,"R",85,"A",
164313,"R",392,"R",1049,"R",37,"R",51,"R",41
164447,"R",282,"R",512,"R",55,"R",60,"R",65
164465,"R",433,"R",433,"R",100,"R",98,"A",
164492,"R",181,"R",228,"R",79,"R",61,"R",1
164562,"R",675,"R",707,"R",95,"R",79,"A",
164571,"R",95,"R",175,"R",54,"R",100,"R",100
164580,"R",443,"R",483,"R",92,"R",94,"A",
164614,"R",19,"R",26,"R",73,"R",84,"R",71
164632,"R",155,"R",413,"R",38,"R",67,"R",33
164641,"R",504,"R",834,"R",60,"R",87,"R",85
164678,"A",,"A",,"A",,"R",83,"R",79
164720,"R",432,"R",645,"R",67,"R",64,"R",47
164739,"R",900,"R",966,"R",93,"R",95,"R",60
164748,"R",576,"R",873,"R",66,"R",80,"R",50
164775,"R",317,"R",765,"R",41,"R",64,"R",46
164845,"A",,"A",,"A",,"R",59,"R",12
164872,"R",59,"R",295,"R",20,"R",50,"R",100
164924,"R",2203,"R",2312,"R",95,"R",95,"A",
164933,"R",155,"R",168,"R",92,"R",82,"A",
164988,"R",4124,"R",4497,"R",92,"R",91,"A",
165015,"R",765,"R",765,"R",100,"R",96,"A",
165024,"R",1321,"R",2122,"R",62,"R",75,"R",31
165033,"R",1093,"R",1969,"R",56,"R",61,"R",44
165060,"A",,"A",,"A",,"R",95,"R",90
165112,"R",656,"R",2378,"R",28,"R",48,"R",47
165149,"R",22,"R",24,"R",92,"R",88,"A",
165167,"R",93,"R",357,"R",26,"R",21,"R",24
165194,"R",422,"R",625,"R",68,"R",55,"R",36
165255,"A",,"A",,"A",,"R",93,"R",95
165264,"R",0,"R",55,"R",0,"R",67,"R",68
165334,"R",563,"R",667,"R",84,"R",88,"R",100
165529,"R",586,"R",685,"R",86,"R",68,"A",
165556,"A",,"A",,"A",,"R",75,"R",70
165574,"R",544,"R",545,"R",100,"R",86,"R",32
165608,"A",,"A",,"A",,"R",85,"A",
165635,"A",,"A",,"A",,"R",74,"A",
165644,"R",255,"R",257,"R",99,"R",78,"R",77
165662,"R",727,"R",905,"R",80,"R",88,"A",
165671,"R",467,"R",509,"R",92,"R",80,"A",
165680,"A",,"A",,"A",,"R",76,"R",60
165699,"R",555,"R",576,"R",96,"R",78,"A",
165750,"A",,"A",,"A",,"R",76,"A",
165802,"R",256,"R",334,"R",77,"R",45,"R",6
165820,"R",728,"R",1075,"R",68,"R",74,"R",63
165866,"R",714,"R",1051,"R",68,"R",72,"R",34
165884,"R",205,"R",225,"R",91,"R",75,"A",
165936,"R",381,"R",441,"R",86,"R",87,"A",
165981,"R",183,"R",798,"R",23,"R",57,"R",43
166009,"A",,"A",,"A",,"R",92,"A",
166018,"R",392,"R",440,"R",89,"R",79,"A",
166027,"R",1686,"R",1695,"R",99,"R",98,"A",
166045,"R",0,"R",2,"R",0,"R",50,"A",
166054,"R",24,"R",24,"R",100,"R",75,"A",
166063,"A",,"A",,"A",,"R",85,"R",56
166124,"R",751,"R",759,"R",99,"R",97,"A",
166133,"R",1267,"R",3219,"R",39,"R",59,"R",45
166276,"R",81,"R",223,"R",36,"R",66,"R",32
166294,"A",,"A",,"A",,"R",79,"R",65
166319,"A",,"A",,"A",,"R",81,"R",95
166328,"A",,"A",,"A",,"R",83,"R",86
166391,"R",390,"R",442,"R",88,"R",61,"A",
166407,"R",1,"R",142,"R",1,"R",1,"R",1
166452,"R",296,"R",422,"R",70,"R",72,"R",59
166489,"R",9,"R",16,"R",56,"R",88,"R",100
166498,"A",,"A",,"A",,"R",87,"R",55
166513,"R",1223,"R",2104,"R",58,"R",76,"R",67
166586,"A",,"A",,"A",,"R",46,"R",42
166595,"A",,"A",,"A",,"R",72,"R",86
166601,"R",123,"R",130,"R",95,"R",85,"R",67
166629,"R",4278,"R",5531,"R",77,"R",83,"R",58
166638,"R",846,"R",2477,"R",34,"R",70,"R",52
166647,"R",670,"R",1840,"R",36,"R",55,"R",49
166656,"R",233,"R",442,"R",53,"R",86,"A",
166674,"R",338,"R",855,"R",40,"R",85,"A",
166683,"R",1002,"R",1016,"R",99,"R",98,"A",
166692,"R",248,"R",281,"R",88,"R",79,"A",
166805,"A",,"A",,"A",,"R",100,"R",81
166823,"R",1152,"R",2900,"R",40,"R",56,"R",51
166850,"R",523,"R",533,"R",98,"R",76,"R",22
166887,"R",1327,"R",4134,"R",32,"R",56,"R",38
166911,"R",65,"R",82,"R",79,"R",77,"A",
166939,"R",555,"R",627,"R",89,"R",92,"A",
166948,"R",438,"R",536,"R",82,"R",64,"R",75
166957,"R",616,"R",1846,"R",33,"R",48,"R",38
166975,"A",,"A",,"A",,"A",,"R",78
166984,"R",108,"R",178,"R",61,"R",81,"R",33
167039,"A",,"A",,"A",,"R",72,"A",
167057,"R",77,"R",106,"R",73,"R",85,"R",60
167224,"R",27,"R",66,"R",41,"R",85,"A",
167251,"R",280,"R",374,"R",75,"R",64,"R",51
167260,"R",336,"R",364,"R",92,"R",63,"A",
167288,"R",299,"R",459,"R",65,"R",72,"R",50
167297,"A",,"A",,"A",,"R",100,"A",
167312,"R",1029,"R",2356,"R",44,"R",50,"R",66
167321,"R",488,"R",609,"R",80,"R",58,"R",50
167358,"R",2955,"R",4312,"R",69,"R",90,"A",
167376,"R",786,"R",1705,"R",46,"R",58,"R",45
167394,"R",196,"R",246,"R",80,"R",84,"A",
167455,"R",171,"R",206,"R",83,"R",62,"A",
167525,"R",465,"R",1352,"R",34,"R",45,"R",24
167534,"R",954,"R",2112,"R",45,"R",49,"R",48
167543,"A",,"A",,"A",,"R",96,"A",
167598,"R",171,"R",233,"R",73,"R",76,"A",
167631,"R",320,"R",789,"R",41,"R",49,"R",45
167729,"R",1129,"R",1916,"R",59,"R",71,"R",56
167738,"A",,"A",,"A",,"R",73,"R",53
167783,"R",436,"R",652,"R",67,"R",84,"R",0
167792,"R",125,"R",128,"R",98,"R",82,"A",
167835,"R",674,"R",813,"R",83,"R",91,"A",
167871,"R",105,"R",132,"R",80,"R",81,"R",4
167899,"R",576,"R",576,"R",100,"R",81,"A",
167905,"R",843,"R",2315,"R",36,"R",59,"R",45
167987,"R",1778,"R",2229,"R",80,"R",74,"R",36
167996,"R",594,"R",653,"R",91,"R",86,"A",
168005,"R",1287,"R",1307,"R",98,"R",71,"R",40
168032,"A",,"A",,"A",,"R",79,"A",
168148,"R",1280,"R",1281,"R",100,"R",96,"A",
168218,"R",586,"R",615,"R",95,"R",95,"A",
168227,"R",775,"R",1042,"R",74,"R",79,"R",50
168254,"R",720,"R",840,"R",86,"R",78,"R",69
168263,"R",1162,"R",1460,"R",80,"R",75,"R",100
168281,"R",410,"R",434,"R",94,"R",86,"Z",0
168290,"R",179,"R",230,"R",78,"R",69,"A",
168342,"R",534,"R",595,"R",90,"R",97,"A",
168421,"R",777,"R",834,"R",93,"R",90,"A",
168430,"R",668,"R",1194,"R",56,"R",74,"R",29
168519,"A",,"A",,"A",,"R",99,"R",99
168528,"R",364,"R",397,"R",92,"R",68,"A",
168546,"R",480,"R",508,"R",94,"R",87,"A",
168555,"R",29,"R",66,"R",44,"R",100,"R",100
168591,"R",316,"R",344,"R",92,"R",80,"A",
168607,"R",259,"R",1183,"R",22,"R",63,"R",15
168740,"R",283,"R",459,"R",62,"R",84,"R",57
168786,"R",387,"R",541,"R",72,"R",69,"A",
168838,"R",616,"R",959,"R",64,"R",49,"R",42
168847,"R",949,"R",1714,"R",55,"R",32,"R",29
168883,"R",457,"R",566,"R",81,"R",60,"R",55
168892,"A",,"A",,"A",,"R",62,"R",100
169080,"R",1025,"R",1186,"R",86,"R",88,"A",
169187,"R",41,"R",59,"R",69,"R",88,"R",84
169248,"R",3786,"R",5291,"R",72,"R",76,"R",39
169275,"R",401,"R",2776,"R",14,"R",61,"R",28
169284,"A",,"A",,"A",,"R",97,"R",96
169327,"R",108,"R",178,"R",61,"R",69,"R",50
169363,"R",112,"R",183,"R",61,"R",66,"A",
169442,"R",192,"R",368,"R",52,"R",77,"R",77
169479,"R",704,"R",1335,"R",53,"R",57,"R",45
169503,"A",,"A",,"A",,"R",88,"A",
169521,"R",979,"R",4361,"R",22,"R",78,"R",25
169576,"R",25,"R",49,"R",51,"R",67,"R",77
169655,"R",118,"R",162,"R",73,"R",50,"A",
169716,"R",480,"R",913,"R",53,"R",75,"R",50
169734,"R",14,"R",54,"R",26,"R",78,"R",14
