UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP 
152673,"R",249,"R",249,"R",100,"R",82,"A",
152798,"R",34,"R",116,"R",29,"R",76,"A",
152822,"R",211,"R",320,"R",66,"R",68,"R",20
152992,"R",254,"R",423,"R",60,"R",66,"R",100
153001,"R",331,"R",776,"R",43,"R",75,"A",
153038,"R",9,"R",11,"R",82,"R",72,"R",100
153074,"R",48,"R",48,"R",100,"R",82,"A",
153083,"R",91,"R",92,"R",99,"R",78,"A",
153092,"R",6,"R",6,"R",100,"R",78,"A",
153108,"R",442,"R",524,"R",84,"R",77,"R",100
153126,"R",206,"R",335,"R",61,"R",80,"Z",0
153144,"R",316,"R",317,"R",100,"R",84,"R",100
153162,"R",292,"R",342,"R",85,"R",82,"A",
153171,"R",12,"R",12,"R",100,"R",54,"A",
153214,"R",1398,"R",5848,"R",24,"R",54,"R",29
153241,"R",16,"R",16,"R",100,"R",82,"R",50
153250,"R",343,"R",344,"R",100,"R",78,"R",50
153269,"R",643,"R",937,"R",69,"R",86,"A",
153278,"R",302,"R",390,"R",77,"R",60,"A",
153296,"R",232,"R",423,"R",55,"R",65,"R",23
153302,"R",59,"R",106,"R",56,"R",51,"R",0
153311,"R",853,"R",2642,"R",32,"R",56,"R",35
153320,"R",114,"R",143,"R",80,"R",72,"R",0
153339,"R",18,"R",18,"R",100,"R",78,"A",
153366,"R",305,"R",519,"R",59,"R",70,"Z",0
153375,"R",218,"R",630,"R",35,"R",68,"R",88
153384,"R",434,"R",434,"R",100,"R",93,"A",
153409,"R",161,"R",167,"R",96,"R",54,"A",
153418,"R",258,"R",315,"R",82,"R",37,"R",0
153427,"R",45,"R",214,"R",21,"R",82,"A",
153445,"R",1156,"R",2189,"R",53,"R",65,"R",43
153472,"R",915,"R",1264,"R",72,"R",62,"R",33
153524,"R",612,"R",1477,"R",41,"R",53,"R",42
153533,"R",530,"R",1072,"R",49,"R",65,"R",27
153542,"R",1,"R",12,"R",8,"R",100,"A",
153588,"R",6,"R",6,"R",100,"R",74,"A",
153597,"R",45,"R",45,"R",100,"R",73,"A",
153603,"R",3713,"R",5379,"R",69,"R",85,"R",70
153621,"R",92,"R",264,"R",35,"R",59,"R",0
153630,"R",585,"R",2030,"R",29,"R",56,"R",32
153658,"R",3982,"R",5445,"R",73,"R",83,"R",88
153737,"R",3019,"R",5873,"R",51,"R",62,"R",30
153746,"R",101,"R",101,"R",100,"R",86,"A",
153764,"R",220,"R",220,"R",100,"R",83,"A",
153773,"R",101,"R",101,"R",100,"R",80,"R",100
153782,"R",44,"R",44,"R",100,"R",85,"A",
153825,"R",405,"R",510,"R",79,"R",84,"R",42
153834,"R",661,"R",663,"R",100,"R",85,"Z",0
153861,"R",29,"R",87,"R",33,"R",68,"R",14
153922,"R",200,"R",604,"R",33,"R",59,"R",27
153977,"R",60,"R",312,"R",19,"R",76,"R",67
154004,"R",316,"R",443,"R",71,"R",66,"Z",0
154013,"R",214,"R",214,"R",100,"R",74,"R",100
154022,"R",52,"R",52,"R",100,"R",61,"R",0
154059,"R",616,"R",1233,"R",50,"R",55,"R",48
154095,"R",1661,"R",2877,"R",58,"R",81,"R",64
154101,"R",357,"R",357,"R",100,"R",74,"A",
154110,"R",786,"R",3978,"R",20,"R",57,"R",34
154129,"R",209,"R",897,"R",23,"R",65,"R",51
154165,"R",16,"R",16,"R",100,"R",81,"A",
154174,"R",16,"R",38,"R",42,"R",70,"R",87
154208,"R",37,"R",59,"R",63,"R",92,"A",
154235,"R",485,"R",488,"R",99,"R",84,"R",0
154262,"R",16,"R",85,"R",19,"R",52,"R",89
154332,"R",79,"R",79,"R",100,"R",89,"A",
154341,"R",141,"R",141,"R",100,"R",83,"A",
154350,"R",394,"R",543,"R",73,"R",77,"R",38
154378,"R",608,"R",2293,"R",27,"R",55,"R",32
154396,"R",242,"R",729,"R",33,"R",60,"R",27
154448,"R",74,"R",86,"R",86,"R",77,"A",
154457,"R",21,"R",21,"R",100,"R",80,"A",
154466,"R",22,"R",56,"R",39,"R",63,"A",
154484,"R",6,"R",6,"R",100,"R",68,"A",
154493,"R",137,"R",841,"R",16,"R",67,"R",51
154509,"R",10,"R",20,"R",50,"R",26,"R",0
154518,"R",193,"R",195,"R",99,"R",64,"R",14
154527,"R",498,"R",560,"R",89,"R",81,"Z",0
154545,"R",55,"R",55,"R",100,"R",81,"Z",0
154572,"R",370,"R",2238,"R",17,"R",54,"R",48
154590,"R",332,"R",668,"R",50,"R",40,"R",25
154633,"R",28,"R",75,"R",37,"R",72,"A",
154642,"R",401,"R",522,"R",77,"R",54,"R",35
154651,"R",48,"R",48,"R",100,"R",100,"A",
154688,"R",202,"R",291,"R",69,"R",67,"A",
154697,"R",446,"R",1588,"R",28,"R",61,"R",34
154712,"R",313,"R",1091,"R",29,"R",74,"R",0
154721,"R",153,"R",222,"R",69,"R",48,"Z",0
154749,"R",118,"R",119,"R",99,"R",82,"A",
154767,"R",166,"R",166,"R",100,"R",56,"R",0
154776,"R",125,"R",189,"R",66,"R",54,"A",
154794,"R",42,"R",75,"R",56,"R",100,"R",0
154800,"R",128,"R",2383,"R",5,"R",57,"R",34
154819,"R",158,"R",158,"R",100,"R",54,"R",53
154837,"R",1,"R",4,"R",25,"A",,"R",0
154855,"R",93,"R",93,"R",100,"R",56,"A",
154907,"R",328,"R",798,"R",41,"R",60,"R",18
154925,"R",414,"R",479,"R",86,"R",57,"R",28
154934,"R",247,"R",358,"R",69,"R",65,"R",22
154943,"R",43,"R",55,"R",78,"R",86,"R",86
154952,"R",760,"R",1753,"R",43,"R",60,"R",24
154970,"R",28,"R",28,"R",100,"R",71,"A",
154998,"R",218,"R",566,"R",39,"R",50,"R",33
155007,"R",65,"R",156,"R",42,"R",52,"R",23
155025,"R",718,"R",1320,"R",54,"R",67,"R",47
155052,"R",85,"R",169,"R",50,"R",57,"R",48
155061,"R",807,"R",847,"R",95,"R",72,"R",76
155070,"R",28,"R",55,"R",51,"R",72,"A",
155089,"R",198,"R",510,"R",39,"R",58,"R",60
155098,"R",354,"R",973,"R",36,"R",54,"R",54
155104,"R",217,"R",386,"R",56,"R",62,"R",9
155140,"R",224,"R",320,"R",70,"R",42,"R",40
155159,"R",23,"R",23,"R",100,"R",78,"A",
155177,"R",169,"R",241,"R",70,"R",83,"Z",0
155186,"R",497,"R",1196,"R",42,"R",38,"R",31
155195,"R",814,"R",1007,"R",81,"R",59,"R",34
155201,"R",202,"R",450,"R",45,"R",43,"R",18
155210,"R",1426,"R",6265,"R",23,"R",55,"R",44
155265,"R",178,"R",431,"R",41,"R",75,"A",
155283,"R",426,"R",426,"R",100,"R",75,"A",
155292,"R",428,"R",1415,"R",30,"R",51,"R",31
155317,"R",4193,"R",5768,"R",73,"R",83,"R",48
155335,"R",216,"R",453,"R",48,"R",62,"R",67
155353,"R",21,"R",21,"R",100,"R",86,"A",
155399,"R",3044,"R",5206,"R",58,"R",81,"Z",0
155414,"R",127,"R",306,"R",42,"R",50,"Z",0
155423,"R",150,"R",789,"R",19,"R",0,"R",62
155441,"R",14,"R",53,"R",26,"R",70,"R",73
155450,"R",99,"R",770,"R",13,"R",45,"R",27
155478,"R",162,"R",170,"R",95,"R",75,"R",94
155487,"R",118,"R",249,"R",47,"R",62,"R",50
155496,"R",83,"R",309,"R",27,"R",70,"A",
155511,"R",115,"R",117,"R",98,"R",71,"A",
155520,"R",249,"R",369,"R",67,"R",75,"A",
155566,"R",214,"R",302,"R",71,"R",41,"R",38
155593,"R",230,"R",379,"R",61,"R",84,"R",33
155609,"R",72,"R",180,"R",40,"R",66,"R",50
155618,"R",160,"R",169,"R",95,"R",88,"A",
155627,"R",79,"R",145,"R",54,"R",56,"A",
155681,"R",917,"R",1492,"R",61,"R",75,"R",56
155715,"R",231,"R",351,"R",66,"R",50,"R",17
155812,"R",98,"R",221,"R",44,"R",56,"Z",0
155830,"R",111,"R",205,"R",54,"R",74,"R",50
155858,"R",224,"R",356,"R",63,"R",54,"R",25
155867,"R",54,"R",77,"R",70,"R",77,"A",
155876,"R",58,"R",124,"R",47,"R",68,"R",52
155900,"R",141,"R",365,"R",39,"R",65,"A",
155937,"R",136,"R",227,"R",60,"R",58,"R",100
155973,"R",139,"R",139,"R",100,"R",77,"R",0
156082,"R",801,"R",1879,"R",43,"R",69,"R",45
156107,"R",45,"R",227,"R",20,"R",47,"R",52
156125,"R",1049,"R",2011,"R",52,"R",67,"R",65
156134,"R",112,"R",136,"R",82,"R",77,"A",
156189,"R",175,"R",210,"R",83,"R",61,"A",
156213,"R",302,"R",421,"R",72,"R",90,"Z",0
156231,"R",291,"R",434,"R",67,"R",50,"R",41
156240,"R",79,"R",101,"R",78,"R",58,"R",22
156277,"R",68,"R",72,"R",94,"R",73,"A",
156286,"R",434,"R",550,"R",79,"R",83,"R",50
156295,"R",400,"R",424,"R",94,"R",82,"A",
156310,"R",145,"R",222,"R",65,"R",71,"R",83
156338,"R",74,"R",455,"R",16,"R",59,"R",17
156356,"R",82,"R",136,"R",60,"R",69,"R",100
156365,"R",382,"R",526,"R",73,"R",61,"R",55
156392,"R",259,"R",597,"R",43,"R",54,"R",29
156408,"R",297,"R",297,"R",100,"R",90,"A",
156417,"R",12,"R",46,"R",26,"R",85,"R",60
156426,"R",5,"R",8,"R",63,"R",92,"R",100
156444,"R",12,"R",12,"R",100,"R",78,"A",
156471,"R",47,"R",47,"R",100,"R",67,"A",
156541,"R",418,"R",480,"R",87,"R",63,"R",7
156611,"R",6,"R",10,"R",60,"R",80,"R",63
156620,"R",2461,"R",2560,"R",96,"R",70,"R",65
156648,"R",543,"R",939,"R",58,"R",55,"R",35
156657,"R",140,"R",260,"R",54,"R",63,"R",54
156675,"R",9,"R",9,"R",100,"R",61,"A",
156745,"R",354,"R",354,"R",100,"R",80,"Z",0
156754,"R",32,"R",47,"R",68,"R",82,"R",87
156790,"R",310,"R",522,"R",59,"R",54,"R",32
156842,"R",11,"R",13,"R",85,"R",64,"A",
156851,"R",119,"R",504,"R",24,"R",54,"R",39
156860,"R",267,"R",780,"R",34,"R",52,"R",30
156903,"R",79,"R",79,"R",100,"R",48,"A",
156921,"R",873,"R",1949,"R",45,"R",51,"R",37
156930,"R",83,"R",391,"R",21,"R",44,"R",32
156949,"R",5,"R",7,"R",71,"R",75,"R",62
156967,"R",13,"R",13,"R",100,"R",80,"R",80
157021,"R",1246,"R",1656,"R",75,"R",64,"R",23
157030,"R",18,"R",28,"R",64,"R",40,"R",100
157058,"R",343,"R",2183,"R",16,"R",60,"R",18
157076,"R",210,"R",287,"R",73,"R",72,"A",
157085,"R",3932,"R",5239,"R",75,"R",78,"R",32
157100,"R",142,"R",208,"R",68,"R",73,"A",
157173,"R",1486,"R",2820,"R",53,"R",55,"R",32
157216,"R",397,"R",717,"R",55,"R",47,"R",42
157270,"R",186,"R",235,"R",79,"R",69,"R",65
157289,"R",2309,"R",3386,"R",68,"R",76,"R",48
157304,"R",285,"R",379,"R",75,"R",51,"R",37
157322,"R",114,"R",180,"R",63,"R",49,"R",22
157331,"R",115,"R",204,"R",56,"R",45,"R",31
157359,"R",81,"R",276,"R",29,"R",52,"R",43
157377,"R",142,"R",393,"R",36,"R",58,"R",44
157386,"R",1315,"R",2051,"R",64,"R",68,"R",53
157395,"R",5,"R",5,"R",100,"R",85,"A",
157401,"R",1417,"R",2383,"R",59,"R",72,"R",48
157438,"R",112,"R",455,"R",25,"R",50,"R",41
157447,"R",1918,"R",2800,"R",69,"R",64,"R",44
157456,"R",43,"R",43,"R",100,"R",71,"A",
157465,"R",67,"R",139,"R",48,"R",87,"R",34
157483,"R",137,"R",267,"R",51,"R",54,"R",34
157508,"R",13,"R",45,"R",29,"R",67,"R",54
157535,"R",175,"R",177,"R",99,"R",62,"R",50
157553,"R",312,"R",428,"R",73,"R",53,"R",31
157599,"R",68,"R",456,"R",15,"R",62,"A",
157605,"R",63,"R",113,"R",56,"R",55,"R",19
157614,"R",125,"R",140,"R",89,"R",55,"R",45
157632,"R",204,"R",273,"R",75,"R",52,"R",42
157650,"R",45,"R",69,"R",65,"R",84,"R",80
157669,"R",63,"R",73,"R",86,"R",77,"R",65
157678,"R",73,"R",120,"R",61,"R",73,"R",65
157696,"R",400,"R",400,"R",100,"R",66,"A",
157711,"R",686,"R",951,"R",72,"R",56,"R",42
157739,"R",317,"R",418,"R",76,"R",50,"R",32
157748,"R",55,"R",174,"R",32,"R",77,"R",47
157757,"R",114,"R",470,"R",24,"R",73,"R",61
157766,"R",207,"R",349,"R",59,"R",73,"R",73
157793,"R",2352,"R",4434,"R",53,"R",60,"R",68
157809,"R",176,"R",176,"R",100,"R",67,"Z",0
157818,"R",320,"R",328,"R",98,"R",85,"A",
157827,"R",16,"R",63,"R",25,"R",92,"R",85
157863,"R",127,"R",194,"R",65,"R",49,"R",0
157942,"R",89,"R",178,"R",50,"R",50,"R",26
157951,"R",2870,"R",2983,"R",96,"R",72,"R",41
158079,"R",2,"R",23,"R",9,"R",67,"A",
158088,"R",98,"R",134,"R",73,"R",100,"R",100
158158,"R",124,"R",174,"R",71,"R",76,"R",78
158219,"R",41,"R",51,"R",80,"R",38,"R",19
158237,"R",58,"R",60,"R",97,"R",60,"R",49
158246,"R",98,"R",98,"R",100,"R",86,"A",
158282,"R",26,"R",44,"R",59,"R",72,"R",80
158307,"R",108,"R",153,"R",71,"R",54,"R",9
158325,"R",32,"R",45,"R",71,"R",77,"A",
158334,"R",34,"R",34,"R",100,"R",100,"A",
158343,"R",71,"R",128,"R",55,"R",54,"R",45
158352,"R",196,"R",261,"R",75,"R",45,"R",19
158431,"R",599,"R",1455,"R",41,"R",52,"R",45
158440,"R",104,"R",104,"R",100,"R",90,"A",
158477,"R",282,"R",320,"R",88,"R",80,"Z",0
158538,"R",25,"R",25,"R",100,"R",75,"A",
158583,"R",34,"R",39,"R",87,"R",60,"R",57
158617,"R",103,"R",103,"R",100,"R",83,"A",
158644,"R",84,"R",84,"R",100,"R",57,"A",
158662,"R",1749,"R",2941,"R",59,"R",53,"R",35
158723,"R",127,"R",127,"R",100,"R",71,"A",
158769,"R",69,"R",105,"R",66,"R",47,"R",30
158778,"R",14,"R",50,"R",28,"R",84,"A",
158787,"R",30,"R",32,"R",94,"R",73,"R",100
158802,"R",497,"R",501,"R",99,"R",78,"R",78
158884,"R",269,"R",1107,"R",24,"R",50,"R",46
158893,"R",66,"R",97,"R",68,"R",37,"R",63
158936,"R",34,"R",41,"R",83,"R",62,"R",47
158945,"R",164,"R",175,"R",94,"R",12,"R",1
158954,"R",15,"R",73,"R",21,"R",60,"R",58
159009,"R",1139,"R",1186,"R",96,"R",63,"R",50
159018,"R",69,"R",100,"R",69,"R",57,"R",46
159027,"R",96,"R",147,"R",65,"R",74,"A",
159045,"R",68,"R",76,"R",89,"R",50,"R",43
159090,"R",55,"R",60,"R",92,"R",26,"R",74
159197,"R",92,"R",140,"R",66,"R",77,"R",67
159249,"R",47,"R",54,"R",87,"R",53,"R",41
159258,"R",26,"R",37,"R",70,"R",23,"R",1
159267,"R",80,"R",194,"R",41,"R",12,"R",25
159319,"R",118,"R",118,"R",100,"R",60,"A",
159328,"R",73,"R",73,"R",100,"R",60,"A",
159382,"R",421,"R",743,"R",57,"R",50,"R",36
159391,"R",5696,"R",6658,"R",86,"R",85,"R",70
159407,"R",791,"R",1134,"R",70,"R",47,"R",38
159416,"R",495,"R",859,"R",58,"R",56,"R",26
159443,"R",234,"R",784,"R",30,"R",66,"R",65
159513,"R",114,"R",114,"R",100,"R",86,"A",
159522,"R",93,"R",103,"R",90,"R",89,"A",
159531,"R",46,"R",46,"R",100,"R",74,"A",
159568,"R",237,"R",335,"R",71,"R",86,"A",
159601,"R",6,"R",10,"R",60,"R",83,"R",100
159647,"R",1646,"R",2409,"R",68,"R",70,"R",38
159656,"R",808,"R",815,"R",99,"R",79,"R",100
159692,"R",19,"R",21,"R",90,"R",55,"R",81
159717,"R",1601,"R",2008,"R",80,"R",69,"R",36
159823,"R",80,"R",168,"R",48,"R",46,"R",32
159939,"R",1782,"R",2079,"R",86,"R",67,"R",42
159948,"R",61,"R",1074,"R",6,"R",84,"R",90
159966,"R",1583,"R",1645,"R",96,"R",69,"R",57
159984,"R",36,"R",93,"R",39,"R",60,"R",52
159993,"R",1476,"R",2124,"R",69,"R",65,"R",51
160001,"R",21,"R",45,"R",47,"R",36,"R",30
160010,"R",81,"R",152,"R",53,"R",39,"R",45
160038,"R",1797,"R",2682,"R",67,"R",68,"R",55
160047,"R",119,"R",144,"R",83,"R",42,"R",25
160065,"R",107,"R",245,"R",44,"R",83,"R",56
160074,"R",63,"R",591,"R",11,"R",59,"R",52
160117,"R",7,"R",7,"R",100,"R",73,"A",
160126,"R",15,"R",15,"R",100,"R",85,"A",
160135,"R",27,"R",27,"R",100,"R",53,"A",
160144,"R",22,"R",22,"R",100,"R",100,"A",
160199,"R",61,"R",61,"R",100,"R",100,"A",
160214,"R",46,"R",60,"R",77,"R",92,"R",8
160250,"R",371,"R",371,"R",100,"R",72,"A",
160311,"R",80,"R",117,"R",68,"R",49,"R",16
160320,"R",113,"R",120,"R",94,"R",93,"A",
160348,"R",6,"R",6,"R",100,"R",86,"A",
160366,"R",53,"R",68,"R",78,"R",64,"R",26
160384,"R",36,"R",37,"R",97,"R",48,"R",69
160409,"R",3,"R",3,"R",100,"R",67,"A",
160427,"R",185,"R",240,"R",77,"R",34,"R",4
160436,"R",138,"R",182,"R",76,"R",23,"R",62
160445,"R",13,"R",18,"R",72,"R",88,"R",100
160454,"R",134,"R",189,"R",71,"R",20,"R",49
160472,"R",78,"R",78,"R",100,"R",66,"A",
160481,"R",89,"R",245,"R",36,"R",67,"R",25
160524,"R",96,"R",96,"R",100,"R",71,"A",
160560,"R",43,"R",47,"R",91,"R",35,"R",37
160579,"R",114,"R",124,"R",92,"R",63,"R",36
160597,"R",2,"R",122,"R",2,"R",100,"R",62
160612,"R",2142,"R",3371,"R",64,"R",68,"R",47
160621,"R",1498,"R",1770,"R",85,"R",72,"R",20
160630,"R",373,"R",414,"R",90,"R",49,"R",46
160649,"R",417,"R",465,"R",90,"R",89,"R",100
160658,"R",2647,"R",2745,"R",96,"R",73,"R",41
160667,"R",199,"R",380,"R",52,"R",65,"R",24
160676,"R",184,"R",214,"R",86,"R",2,"R",2
160685,"R",51,"R",118,"R",43,"R",46,"R",9
160694,"R",95,"R",138,"R",69,"R",62,"R",48
160719,"R",42,"R",63,"R",67,"R",32,"R",22
160755,"R",1596,"R",2393,"R",67,"R",88,"Z",0
160816,"R",13,"R",16,"R",81,"R",20,"R",20
160843,"R",36,"R",116,"R",31,"R",78,"R",73
160870,"R",22,"R",22,"R",100,"R",19,"R",28
160904,"R",999,"R",1001,"R",100,"R",79,"R",100
160913,"R",19,"R",31,"R",61,"R",21,"R",3
160940,"R",103,"R",194,"R",53,"R",55,"Z",0
160959,"R",68,"R",84,"R",81,"R",85,"A",
160968,"R",17,"R",29,"R",59,"R",85,"R",78
160977,"R",467,"R",476,"R",98,"R",95,"A",
160995,"R",68,"R",111,"R",61,"R",52,"R",60
161004,"R",470,"R",487,"R",97,"R",96,"A",
161022,"R",2,"R",3,"R",67,"R",33,"Z",0
161059,"R",13,"R",13,"R",100,"R",100,"A",
161077,"R",402,"R",895,"R",45,"R",81,"R",71
161086,"R",507,"R",525,"R",97,"R",92,"A",
161138,"R",320,"R",729,"R",44,"R",63,"R",56
161165,"R",273,"R",599,"R",46,"R",79,"R",0
161192,"R",194,"R",602,"R",32,"R",62,"R",64
161208,"R",12,"R",69,"R",17,"R",100,"A",
161217,"R",353,"R",1086,"R",33,"R",61,"R",44
161226,"R",510,"R",648,"R",79,"R",70,"R",100
161235,"R",166,"R",399,"R",42,"R",66,"R",66
161244,"R",82,"R",87,"R",94,"R",62,"R",38
161253,"R",1655,"R",1684,"R",98,"R",76,"R",63
161299,"R",220,"R",249,"R",88,"R",96,"A",
161341,"R",229,"R",248,"R",92,"R",69,"R",42
161378,"R",10,"R",10,"R",100,"R",100,"A",
161457,"R",490,"R",787,"R",62,"R",65,"Z",0
161484,"R",198,"R",290,"R",68,"R",59,"R",52
161493,"R",108,"R",169,"R",64,"R",64,"A",
161509,"R",98,"R",145,"R",68,"R",68,"R",33
161518,"R",291,"R",322,"R",90,"R",77,"A",
161527,"R",29,"R",29,"R",100,"R",64,"R",94
161545,"R",845,"R",1956,"R",43,"R",58,"R",38
161554,"R",868,"R",2459,"R",35,"R",68,"R",44
161563,"R",180,"R",283,"R",64,"R",65,"R",72
161572,"R",153,"R",177,"R",86,"R",73,"A",
161581,"R",159,"R",176,"R",90,"R",62,"R",59
161615,"R",16,"R",19,"R",84,"R",86,"R",80
161624,"R",25,"R",48,"R",52,"R",77,"A",
161651,"R",9,"R",29,"R",31,"R",91,"R",100
161688,"R",711,"R",1433,"R",50,"R",62,"R",41
161767,"R",1751,"R",3131,"R",56,"R",63,"R",47
161776,"R",196,"R",222,"R",88,"R",68,"R",64
161800,"R",24,"R",31,"R",77,"R",45,"R",40
161855,"R",21,"R",31,"R",68,"R",89,"R",100
161864,"R",681,"R",1781,"R",38,"R",28,"R",50
161882,"R",129,"R",238,"R",54,"R",45,"A",
162007,"R",627,"R",649,"R",97,"R",72,"R",24
162061,"R",41,"R",102,"R",40,"R",70,"R",50
162104,"R",191,"R",520,"R",37,"R",51,"R",30
162122,"R",649,"R",1799,"R",36,"R",62,"R",38
162168,"R",237,"R",728,"R",33,"R",56,"R",50
162210,"R",208,"R",291,"R",71,"R",60,"Z",0
162283,"R",586,"R",622,"R",94,"R",65,"R",44
162335,"R",95,"R",95,"R",100,"R",99,"A",
162371,"R",59,"R",59,"R",100,"R",84,"R",96
162557,"R",664,"R",1456,"R",46,"R",12,"R",7
162584,"R",955,"R",960,"R",99,"R",74,"R",100
162609,"R",133,"R",252,"R",53,"R",53,"R",40
162654,"R",401,"R",448,"R",90,"R",85,"R",100
162681,"R",60,"R",130,"R",46,"R",40,"R",30
162690,"R",393,"R",1308,"R",30,"R",60,"R",36
162706,"R",888,"R",2110,"R",42,"R",61,"R",42
162760,"R",242,"R",428,"R",57,"R",81,"Z",0
162779,"R",787,"R",2106,"R",37,"R",62,"R",45
162830,"R",9,"R",9,"R",100,"R",100,"A",
162928,"R",1128,"R",1875,"R",60,"R",96,"A",
162982,"R",10,"R",10,"R",100,"R",93,"A",
163028,"R",578,"R",647,"R",89,"R",49,"R",56
163046,"R",953,"R",981,"R",97,"R",89,"Z",0
163107,"R",10,"R",20,"R",50,"R",100,"R",80
163204,"R",69,"R",5549,"R",1,"R",45,"R",36
163268,"R",1403,"R",2711,"R",52,"R",82,"R",56
163286,"R",4178,"R",6337,"R",66,"R",93,"R",63
163295,"R",400,"R",401,"R",100,"R",84,"A",
163338,"R",926,"Z",0,"Z",0,"R",67,"R",21
163347,"R",179,"R",192,"R",93,"R",73,"R",100
163408,"R",18,"R",41,"R",44,"R",41,"R",50
163426,"R",2339,"R",4844,"R",48,"R",70,"R",50
163453,"R",1336,"R",1746,"R",77,"R",71,"R",48
163462,"R",392,"R",473,"R",83,"R",83,"A",
163532,"R",51,"R",78,"R",65,"R",90,"A",
163541,"R",39,"R",55,"R",71,"R",50,"R",55
163578,"R",149,"R",209,"R",71,"R",85,"Z",0
163657,"R",573,"R",3630,"R",16,"R",59,"R",43
163736,"R",738,"R",1003,"R",74,"R",55,"R",66
163754,"R",24,"R",48,"R",50,"R",87,"R",66
163815,"R",7,"R",25,"R",28,"R",87,"R",94
163851,"R",982,"R",1156,"R",85,"R",81,"R",75
163912,"R",431,"R",500,"R",86,"R",89,"A",
163921,"R",65,"R",108,"R",60,"R",35,"R",27
163976,"R",133,"R",133,"R",100,"R",82,"A",
164058,"R",470,"R",571,"R",82,"R",71,"R",69
164076,"R",2077,"R",3564,"R",58,"R",85,"R",100
164100,"R",24,"R",54,"R",44,"R",82,"A",
164155,"R",1193,"R",1193,"R",100,"R",96,"A",
164173,"R",561,"R",765,"R",73,"R",75,"R",67
164207,"R",21,"R",62,"R",34,"R",71,"R",61
164216,"R",302,"R",341,"R",89,"R",89,"A",
164270,"R",357,"R",417,"R",86,"R",83,"A",
164313,"R",292,"R",1079,"R",27,"R",52,"R",34
164447,"R",321,"R",556,"R",58,"R",56,"R",50
164465,"R",427,"R",442,"R",97,"R",98,"A",
164492,"R",189,"R",201,"R",94,"R",73,"R",67
164526,"R",102,"R",165,"R",62,"R",74,"R",0
164562,"R",636,"R",646,"R",98,"R",80,"A",
164571,"R",86,"R",125,"R",69,"R",60,"R",53
164580,"R",426,"R",426,"R",100,"R",93,"A",
164599,"R",25,"R",33,"R",76,"R",17,"A",
164614,"R",44,"R",50,"R",88,"R",64,"R",82
164632,"R",210,"R",449,"R",47,"R",68,"Z",0
164641,"R",286,"R",570,"R",50,"R",48,"R",13
164678,"R",54,"R",79,"R",68,"R",86,"R",84
164720,"R",364,"R",499,"R",73,"R",68,"R",68
164739,"R",935,"R",1203,"R",78,"R",95,"R",33
164748,"R",707,"R",921,"R",77,"R",78,"A",
164775,"R",307,"R",790,"R",39,"R",62,"R",47
164845,"R",219,"R",276,"R",79,"R",0,"R",0
164872,"R",227,"R",244,"R",93,"R",63,"R",52
164924,"R",2504,"R",2990,"R",84,"R",95,"A",
164933,"R",115,"R",115,"R",100,"R",71,"R",100
164988,"R",4352,"R",4668,"R",93,"R",89,"A",
165015,"R",762,"R",762,"R",100,"R",94,"A",
165024,"R",1266,"R",2088,"R",61,"R",78,"R",47
165033,"R",1254,"R",2085,"R",60,"R",62,"R",43
165060,"R",11,"R",89,"R",12,"R",95,"R",90
165112,"R",812,"R",2786,"R",29,"R",51,"R",45
165149,"R",26,"R",26,"R",100,"R",95,"A",
165167,"R",64,"R",175,"R",37,"R",28,"R",26
165194,"R",416,"R",1105,"R",38,"R",92,"R",83
165255,"R",61,"R",98,"R",62,"R",94,"R",94
165264,"R",3,"R",256,"R",1,"R",100,"R",54
165334,"R",523,"R",627,"R",83,"R",86,"R",66
165529,"R",531,"R",648,"R",82,"R",71,"R",100
165556,"R",415,"R",1373,"R",30,"R",77,"R",77
165574,"R",536,"R",934,"R",57,"R",89,"Z",0
165608,"R",33,"R",47,"R",70,"R",94,"A",
165635,"R",368,"R",368,"R",100,"R",88,"A",
165644,"R",173,"R",216,"R",80,"R",65,"R",100
165662,"R",700,"R",919,"R",76,"R",86,"Z",0
165671,"R",455,"R",668,"R",68,"R",83,"A",
165680,"R",98,"R",133,"R",74,"R",0,"R",0
165699,"R",454,"R",474,"R",96,"R",83,"R",100
165750,"R",48,"R",48,"R",100,"R",65,"A",
165802,"R",181,"R",341,"R",53,"R",31,"R",0
165820,"R",713,"R",1131,"R",63,"R",77,"R",64
165866,"R",643,"R",654,"R",98,"R",72,"R",20
165884,"R",199,"R",221,"R",90,"R",100,"A",
165936,"R",402,"R",486,"R",83,"R",88,"A",
165981,"R",287,"R",1068,"R",27,"R",79,"R",48
166009,"R",142,"R",220,"R",65,"R",90,"A",
166018,"R",358,"R",419,"R",85,"R",79,"A",
166027,"R",1639,"R",1646,"R",100,"R",97,"A",
166045,"R",1,"R",1,"R",100,"R",100,"R",100
166054,"R",25,"R",25,"R",100,"R",88,"R",0
166063,"R",45,"R",56,"R",80,"R",83,"R",83
166124,"R",700,"R",716,"R",98,"R",93,"A",
166133,"R",1125,"R",2967,"R",38,"R",61,"R",44
166276,"R",262,"R",722,"R",36,"R",92,"A",
166294,"R",15,"R",36,"R",42,"R",100,"R",75
166319,"R",34,"R",40,"R",85,"R",78,"R",86
