"ID","Year","Retention","Type"
251260,2016,57,"FT"
262031,2016,63,"FT"
363165,2016,60,"FT"
363633,2016,47,"FT"
363679,2016,74,"FT"
364025,2016,68,"FT"
364548,2016,88,"FT"
364627,2016,63,"FT"
364946,2016,72,"FT"
365198,2016,80,"FT"
365213,2016,74,"FT"
365374,2016,84,"FT"
365480,2016,80,"FT"
366252,2016,78,"FT"
366395,2016,70,"FT"
366401,2016,78,"FT"
366465,2016,58,"FT"
366711,2016,81,"FT"
367459,2016,59,"FT"
367981,2016,100,"FT"
368230,2016,63,"FT"
368364,2016,43,"FT"
368911,2016,53,"FT"
374316,2016,50,"FT"
375656,2016,35,"FT"
375683,2016,91,"FT"
375726,2016,34,"FT"
375984,2016,44,"FT"
376446,2016,75,"FT"
376631,2016,21,"FT"
378886,2016,70,"FT"
380368,2016,42,"FT"
381370,2016,88,"FT"
381699,2016,67,"FT"
382258,2016,93,"FT"
382461,2016,0,"FT"
383084,2016,16,"FT"
383163,2016,76,"FT"
383190,2016,62,"FT"
383279,2016,60,"FT"
383367,2016,78,"FT"
383996,2016,39,"FT"
384333,2016,70,"FT"
384342,2016,57,"FT"
385132,2016,72,"FT"
393861,2016,94,"FT"
395362,2016,51,"FT"
399212,2016,75,"FT"
400187,2016,96,"FT"
404426,2016,58,"FT"
405872,2016,67,"FT"
407179,2016,79,"FT"
407513,2016,86,"FT"
407568,2016,82,"FT"
407577,2016,69,"FT"
407683,2016,88,"FT"
407832,2016,71,"FT"
408862,2016,88,"FT"
409698,2016,80,"FT"
414911,2016,56,"FT"
415039,2016,80,"FT"
418010,2016,67,"FT"
418065,2016,81,"FT"
418250,2016,78,"FT"
418278,2016,100,"FT"
418296,2016,98,"FT"
418302,2016,73,"FT"
418320,2016,48,"FT"
418348,2016,60,"FT"
418357,2016,40,"FT"
418515,2016,74,"FT"
418533,2016,76,"FT"
418773,2016,80,"FT"
419244,2016,68,"FT"
420431,2016,52,"FT"
420440,2016,60,"FT"
420468,2016,64,"FT"
420538,2016,62,"FT"
420556,2016,55,"FT"
420723,2016,32,"FT"
423652,2016,65,"FT"
425250,2016,75,"FT"
426314,2016,62,"FT"
427991,2016,63,"FT"
428392,2016,56,"FT"
430227,2016,86,"FT"
430935,2016,60,"FT"
431017,2016,55,"FT"
431071,2016,90,"FT"
433068,2016,57,"FT"
433138,2016,71,"FT"
433660,2016,79,"FT"
434016,2016,37,"FT"
434061,2016,48,"FT"
434672,2016,53,"FT"
434830,2016,65,"FT"
436304,2016,51,"FT"
436827,2016,84,"FT"
436836,2016,85,"FT"
437103,2016,43,"FT"
438337,2016,82,"FT"
438586,2016,41,"FT"
438708,2016,47,"FT"
439473,2016,60,"FT"
439701,2016,69,"FT"
439774,2016,89,"FT"
440402,2016,63,"FT"
441070,2016,67,"FT"
441380,2016,27,"FT"
441414,2016,70,"FT"
441760,2016,53,"FT"
441900,2016,71,"FT"
441937,2016,81,"FT"
442240,2016,84,"FT"
442781,2016,45,"FT"
443492,2016,46,"FT"
443562,2016,61,"FT"
443641,2016,95,"FT"
444051,2016,67,"FT"
444282,2016,68,"FT"
444291,2016,39,"FT"
444307,2016,54,"FT"
444486,2016,63,"FT"
444954,2016,43,"FT"
445212,2016,88,"FT"
100654,2017,59,"FT"
100663,2017,84,"FT"
100706,2017,82,"FT"
100724,2017,59,"FT"
100751,2017,87,"FT"
100760,2017,63,"FT"
100830,2017,68,"FT"
101028,2017,55,"FT"
101143,2017,50,"FT"
101161,2017,60,"FT"
101189,2017,58,"FT"
101240,2017,59,"FT"
101286,2017,66,"FT"
101295,2017,64,"FT"
101301,2017,59,"FT"
101462,2017,40,"FT"
101471,2017,75,"FT"
101480,2017,74,"FT"
101505,2017,57,"FT"
101514,2017,65,"FT"
101569,2017,52,"FT"
101587,2017,66,"FT"
101602,2017,66,"FT"
101709,2017,78,"FT"
101736,2017,57,"FT"
101879,2017,76,"FT"
101897,2017,62,"FT"
101994,2017,47,"FT"
102030,2017,50,"FT"
102067,2017,61,"FT"
102076,2017,61,"FT"
102094,2017,78,"FT"
102313,2017,60,"FT"
102368,2017,70,"FT"
102429,2017,54,"FT"
102553,2017,69,"FT"
102614,2017,77,"FT"
102632,2017,70,"FT"
102669,2017,78,"FT"
102711,2017,83,"FT"
104160,2017,64,"FT"
104179,2017,83,"FT"
104346,2017,54,"FT"
104568,2017,87,"FT"
105206,2017,48,"FT"
105330,2017,76,"FT"
105525,2017,64,"FT"
106245,2017,69,"FT"
106412,2017,71,"FT"
106449,2017,56,"FT"
106458,2017,73,"FT"
106467,2017,72,"FT"
106485,2017,52,"FT"
106625,2017,54,"FT"
106704,2017,72,"FT"
106795,2017,61,"FT"
106883,2017,55,"FT"
106980,2017,55,"FT"
106999,2017,61,"FT"
107071,2017,65,"FT"
107318,2017,55,"FT"
107327,2017,62,"FT"
107460,2017,52,"FT"
107521,2017,57,"FT"
107549,2017,49,"FT"
107585,2017,54,"FT"
107619,2017,61,"FT"
107637,2017,63,"FT"
107664,2017,56,"FT"
107725,2017,65,"FT"
107743,2017,61,"FT"
107974,2017,62,"FT"
107983,2017,66,"FT"
107992,2017,68,"FT"
108092,2017,67,"FT"
108232,2017,76,"FT"
108667,2017,54,"FT"
108807,2017,76,"FT"
109208,2017,70,"FT"
109785,2017,83,"FT"
109907,2017,61,"FT"
110060,2017,38,"FT"
110246,2017,67,"FT"
110334,2017,72,"FT"
110361,2017,78,"FT"
110422,2017,95,"FT"
110486,2017,76,"FT"
110495,2017,80,"FT"
110510,2017,85,"FT"
110529,2017,86,"FT"
110538,2017,84,"FT"
110547,2017,77,"FT"
110556,2017,81,"FT"
110565,2017,87,"FT"
110574,2017,75,"FT"
110583,2017,88,"FT"
110592,2017,79,"FT"
110608,2017,80,"FT"
110617,2017,83,"FT"
110635,2017,97,"FT"
110644,2017,93,"FT"
110653,2017,94,"FT"
110662,2017,97,"FT"
110671,2017,89,"FT"
110680,2017,94,"FT"
110705,2017,93,"FT"
110714,2017,91,"FT"
111434,2017,66,"FT"
111461,2017,75,"FT"
111513,2017,78,"FT"
111887,2017,76,"FT"
111896,2017,57,"FT"
111920,2017,73,"FT"
111939,2017,68,"FT"
111948,2017,91,"FT"
112172,2017,69,"FT"
112190,2017,72,"FT"
112367,2017,51,"FT"
112385,2017,52,"FT"
112561,2017,56,"FT"
112686,2017,61,"FT"
112826,2017,67,"FT"
113096,2017,74,"FT"
113193,2017,67,"FT"
113218,2017,72,"FT"
113333,2017,80,"FT"
113573,2017,73,"FT"
113634,2017,78,"FT"
113856,2017,66,"FT"
113980,2017,78,"FT"
114266,2017,74,"FT"
114460,2017,82,"FT"
114859,2017,74,"FT"
114938,2017,72,"FT"
115001,2017,76,"FT"
115126,2017,66,"FT"
115296,2017,70,"FT"
115393,2017,77,"FT"
115658,2017,50,"FT"
115755,2017,68,"FT"
115861,2017,76,"FT"
116439,2017,77,"FT"
117052,2017,66,"FT"
117195,2017,42,"FT"
117247,2017,62,"FT"
117274,2017,45,"FT"
117645,2017,71,"FT"
117690,2017,69,"FT"
117706,2017,76,"FT"
117715,2017,64,"FT"
117724,2017,58,"FT"
117788,2017,64,"FT"
117894,2017,72,"FT"
118347,2017,72,"FT"
118684,2017,67,"FT"
118718,2017,71,"FT"
118772,2017,51,"FT"
118930,2017,67,"FT"
119067,2017,70,"FT"
119164,2017,79,"FT"
119216,2017,69,"FT"
119331,2017,75,"FT"
119605,2017,57,"FT"
120290,2017,85,"FT"
120342,2017,74,"FT"
120421,2017,69,"FT"
120953,2017,61,"FT"
120971,2017,71,"FT"
121044,2017,74,"FT"
121363,2017,69,"FT"
121707,2017,55,"FT"
121901,2017,71,"FT"
122180,2017,65,"FT"
122205,2017,77,"FT"
122339,2017,66,"FT"
122384,2017,73,"FT"
122409,2017,89,"FT"
122597,2017,81,"FT"
122658,2017,79,"FT"
122746,2017,65,"FT"
122755,2017,87,"FT"
122791,2017,70,"FT"
122889,2017,60,"FT"
123013,2017,72,"FT"
123217,2017,67,"FT"
123341,2017,72,"FT"
123484,2017,44,"FT"
123527,2017,68,"FT"
123572,2017,79,"FT"
123800,2017,74,"FT"
125028,2017,70,"FT"
125091,2017,66,"FT"
125170,2017,57,"FT"
125462,2017,56,"FT"
125499,2017,73,"FT"
126119,2017,64,"FT"
126182,2017,62,"FT"
126207,2017,70,"FT"
126562,2017,67,"FT"
126580,2017,66,"FT"
126614,2017,87,"FT"
126818,2017,82,"FT"
126827,2017,44,"FT"
126863,2017,54,"FT"
126915,2017,89,"FT"
127158,2017,87,"FT"
127185,2017,57,"FT"
127316,2017,88,"FT"
127389,2017,54,"FT"
127556,2017,73,"FT"
127565,2017,63,"FT"
127732,2017,59,"FT"
127741,2017,71,"FT"
127778,2017,52,"FT"
127945,2017,52,"FT"
128106,2017,63,"FT"
128258,2017,63,"FT"
128391,2017,64,"FT"
128771,2017,76,"FT"
129020,2017,94,"FT"
129181,2017,72,"FT"
129215,2017,77,"FT"
129367,2017,45,"FT"
129525,2017,73,"FT"
129941,2017,79,"FT"
130183,2017,39,"FT"
130493,2017,78,"FT"
130776,2017,73,"FT"
130934,2017,71,"FT"
131061,2017,73,"FT"
131113,2017,66,"FT"
131399,2017,73,"FT"
131520,2017,94,"FT"
132602,2017,67,"FT"
132675,2017,17,"FT"
132842,2017,71,"FT"
132903,2017,90,"FT"
133155,2017,75,"FT"
133553,2017,80,"FT"
133650,2017,83,"FT"
133669,2017,79,"FT"
133951,2017,88,"FT"
134097,2017,94,"FT"
134130,2017,96,"FT"
134228,2017,16,"FT"
134291,2017,69,"FT"
134307,2017,73,"FT"
134714,2017,76,"FT"
134945,2017,71,"FT"
135081,2017,90,"FT"
135142,2017,100,"FT"
135179,2017,78,"FT"
135276,2017,57,"FT"
135407,2017,80,"FT"
135647,2017,77,"FT"
135735,2017,81,"FT"
136172,2017,81,"FT"
136215,2017,79,"FT"
136659,2017,64,"FT"
136765,2017,54,"FT"
136826,2017,52,"FT"
137120,2017,62,"FT"
137351,2017,90,"FT"
137564,2017,67,"FT"
137713,2017,69,"FT"
137856,2017,91,"FT"
138284,2017,87,"FT"
138354,2017,77,"FT"
138372,2017,53,"FT"
138488,2017,2,"FT"
138655,2017,63,"FT"
138682,2017,52,"FT"
138716,2017,71,"FT"
138840,2017,58,"FT"
138947,2017,70,"FT"
138956,2017,58,"FT"
139153,2017,0,"FT"
139205,2017,49,"FT"
139278,2017,60,"FT"
139311,2017,68,"FT"
139357,2017,56,"FT"
139366,2017,76,"FT"
139384,2017,61,"FT"
139463,2017,68,"FT"
139719,2017,76,"FT"
139764,2017,65,"FT"
139931,2017,79,"FT"
139940,2017,83,"FT"
139959,2017,95,"FT"
139986,2017,59,"FT"
140003,2017,49,"FT"
140012,2017,61,"FT"
140243,2017,57,"FT"
140331,2017,53,"FT"
140447,2017,86,"FT"
140678,2017,60,"FT"
140942,2017,54,"FT"
140951,2017,83,"FT"
140960,2017,58,"FT"
141006,2017,70,"FT"
141185,2017,66,"FT"
141255,2017,61,"FT"
141264,2017,69,"FT"
141334,2017,72,"FT"
141486,2017,77,"FT"
141565,2017,68,"FT"
141574,2017,79,"FT"
141644,2017,65,"FT"
141680,2017,55,"FT"
141796,2017,62,"FT"
141802,2017,64,"FT"
141811,2017,65,"FT"
141990,2017,59,"FT"
142115,2017,80,"FT"
142179,2017,54,"FT"
142276,2017,64,"FT"
142285,2017,82,"FT"
142328,2017,57,"FT"
142443,2017,60,"FT"
142522,2017,72,"FT"
143215,2017,64,"FT"
143279,2017,61,"FT"
143376,2017,76,"FT"
143473,2017,100,"FT"
143613,2017,65,"FT"
144005,2017,61,"FT"
144157,2017,51,"FT"
144166,2017,60,"FT"
144175,2017,52,"FT"
144184,2017,57,"FT"
144193,2017,65,"FT"
144209,2017,60,"FT"
144218,2017,68,"FT"
144281,2017,66,"FT"
144564,2017,66,"FT"
144740,2017,84,"FT"
144865,2017,74,"FT"
144944,2017,75,"FT"
145433,2017,50,"FT"
145521,2017,61,"FT"
145600,2017,80,"FT"
145637,2017,92,"FT"
145682,2017,72,"FT"
145707,2017,68,"FT"
145813,2017,81,"FT"
145831,2017,59,"FT"
146205,2017,62,"FT"
146278,2017,66,"FT"
146296,2017,65,"FT"
146348,2017,67,"FT"
146366,2017,64,"FT"
146418,2017,59,"FT"
146472,2017,70,"FT"
146506,2017,70,"FT"
146603,2017,66,"FT"
146685,2017,65,"FT"
146816,2017,52,"FT"
147004,2017,65,"FT"
147378,2017,69,"FT"
147411,2017,75,"FT"
147536,2017,68,"FT"
147703,2017,73,"FT"
147776,2017,46,"FT"
147800,2017,74,"FT"
147916,2017,62,"FT"
148007,2017,50,"FT"
148256,2017,59,"FT"
148292,2017,65,"FT"
148380,2017,65,"FT"
148672,2017,67,"FT"
148821,2017,60,"FT"
148937,2017,62,"FT"
148991,2017,58,"FT"
149222,2017,67,"FT"
149231,2017,73,"FT"
149365,2017,57,"FT"
149532,2017,63,"FT"
149550,2017,87,"FT"
149727,2017,71,"FT"
149772,2017,68,"FT"
149842,2017,74,"FT"
150136,2017,78,"FT"
150172,2017,50,"FT"
150987,2017,50,"FT"
151102,2017,58,"FT"
151111,2017,75,"FT"
151306,2017,70,"FT"
151324,2017,68,"FT"
151333,2017,60,"FT"
151342,2017,66,"FT"
151351,2017,91,"FT"
151360,2017,69,"FT"
151379,2017,59,"FT"
151388,2017,66,"FT"
151564,2017,63,"FT"
151810,2017,57,"FT"
152044,2017,67,"FT"
152275,2017,60,"FT"
152381,2017,66,"FT"
153214,2017,59,"FT"
153296,2017,52,"FT"
153311,2017,66,"FT"
153445,2017,64,"FT"
153472,2017,57,"FT"
153524,2017,54,"FT"
153533,2017,60,"FT"
153603,2017,87,"FT"
153630,2017,52,"FT"
153658,2017,86,"FT"
153737,2017,61,"FT"
153922,2017,56,"FT"
154059,2017,53,"FT"
154095,2017,81,"FT"
154110,2017,64,"FT"
154129,2017,78,"FT"
154378,2017,60,"FT"
154396,2017,63,"FT"
154572,2017,59,"FT"
154642,2017,65,"FT"
154697,2017,56,"FT"
154800,2017,60,"FT"
154907,2017,66,"FT"
154925,2017,59,"FT"
154934,2017,59,"FT"
154952,2017,58,"FT"
154998,2017,53,"FT"
155007,2017,52,"FT"
155025,2017,73,"FT"
155052,2017,76,"FT"
155061,2017,71,"FT"
155098,2017,56,"FT"
155104,2017,67,"FT"
155186,2017,39,"FT"
155195,2017,63,"FT"
155201,2017,43,"FT"
155210,2017,67,"FT"
155292,2017,60,"FT"
155317,2017,83,"FT"
155423,2017,74,"FT"
155450,2017,51,"FT"
155487,2017,52,"FT"
155566,2017,51,"FT"
155593,2017,80,"FT"
155681,2017,74,"FT"
155715,2017,56,"FT"
155830,2017,73,"FT"
155858,2017,57,"FT"
156082,2017,73,"FT"
156107,2017,64,"FT"
156125,2017,73,"FT"
156231,2017,64,"FT"
156310,2017,94,"FT"
156338,2017,64,"FT"
156365,2017,66,"FT"
156392,2017,54,"FT"
156620,2017,73,"FT"
156648,2017,58,"FT"
156790,2017,57,"FT"
156851,2017,62,"FT"
156860,2017,49,"FT"
156921,2017,59,"FT"
157058,2017,68,"FT"
157085,2017,83,"FT"
157216,2017,57,"FT"
157289,2017,81,"FT"
157304,2017,61,"FT"
157331,2017,64,"FT"
157386,2017,72,"FT"
157438,2017,68,"FT"
157447,2017,73,"FT"
157483,2017,69,"FT"
157553,2017,64,"FT"
157614,2017,44,"FT"
157650,2017,45,"FT"
157711,2017,55,"FT"
157739,2017,58,"FT"
157748,2017,74,"FT"
157951,2017,70,"FT"
158088,2017,69,"FT"
158431,2017,48,"FT"
159009,2017,68,"FT"
159382,2017,59,"FT"
159391,2017,83,"FT"
159407,2017,47,"FT"
159416,2017,64,"FT"
159647,2017,80,"FT"
159717,2017,68,"FT"
159939,2017,62,"FT"
159966,2017,70,"FT"
159993,2017,72,"FT"
160010,2017,33,"FT"
160038,2017,76,"FT"
160481,2017,61,"FT"
160612,2017,66,"FT"
160621,2017,64,"FT"
160649,2017,41,"FT"
160658,2017,75,"FT"
161077,2017,62,"FT"
161138,2017,56,"FT"
161192,2017,63,"FT"
161217,2017,54,"FT"
161253,2017,75,"FT"
161484,2017,54,"FT"
161545,2017,56,"FT"
161554,2017,68,"FT"
161581,2017,62,"FT"
161688,2017,58,"FT"
161767,2017,72,"FT"
161800,2017,52,"FT"
161855,2017,75,"FT"
161864,2017,46,"FT"
162007,2017,72,"FT"
162104,2017,55,"FT"
162122,2017,64,"FT"
162168,2017,61,"FT"
162283,2017,66,"FT"
162557,2017,67,"FT"
162609,2017,62,"FT"
162690,2017,59,"FT"
162706,2017,67,"FT"
162779,2017,69,"FT"
163204,2017,38,"FT"
163268,2017,88,"FT"
163286,2017,96,"FT"
163338,2017,64,"FT"
163408,2017,69,"FT"
163426,2017,75,"FT"
163453,2017,75,"FT"
163541,2017,51,"FT"
163657,2017,56,"FT"
163815,2017,68,"FT"
164076,2017,85,"FT"
164313,2017,46,"FT"
164775,2017,57,"FT"
165024,2017,76,"FT"
165033,2017,60,"FT"
165112,2017,64,"FT"
165194,2017,59,"FT"
165255,2017,94,"FT"
165820,2017,78,"FT"
165866,2017,76,"FT"
165981,2017,63,"FT"
166133,2017,58,"FT"
166513,2017,86,"FT"
166629,2017,91,"FT"
166638,2017,78,"FT"
166647,2017,56,"FT"
166805,2017,90,"FT"
166823,2017,60,"FT"
166887,2017,62,"FT"
166957,2017,54,"FT"
167312,2017,63,"FT"
167376,2017,58,"FT"
167534,2017,52,"FT"
167631,2017,48,"FT"
167729,2017,77,"FT"
167905,2017,59,"FT"
168005,2017,77,"FT"
168430,2017,80,"FT"
168847,2017,45,"FT"
168883,2017,58,"FT"
168892,2017,82,"FT"
169187,2017,100,"FT"
169248,2017,77,"FT"
169275,2017,58,"FT"
169284,2017,76,"FT"
169442,2017,80,"FT"
169479,2017,71,"FT"
169521,2017,64,"FT"
169716,2017,87,"FT"
169798,2017,72,"FT"
169910,2017,79,"FT"
169974,2017,58,"FT"
169992,2017,61,"FT"
170055,2017,57,"FT"
170082,2017,83,"FT"
170541,2017,64,"FT"
170550,2017,52,"FT"
170587,2017,59,"FT"
170639,2017,67,"FT"
170657,2017,64,"FT"
170675,2017,82,"FT"
170790,2017,67,"FT"
170967,2017,65,"FT"
170976,2017,97,"FT"
171100,2017,91,"FT"
171137,2017,81,"FT"
171146,2017,77,"FT"
171155,2017,58,"FT"
171225,2017,58,"FT"
171234,2017,59,"FT"
171304,2017,62,"FT"
171395,2017,70,"FT"
171456,2017,78,"FT"
171535,2017,56,"FT"
171571,2017,77,"FT"
172051,2017,74,"FT"
172291,2017,61,"FT"
172307,2017,54,"FT"
172617,2017,67,"FT"
172635,2017,43,"FT"
172644,2017,81,"FT"
172671,2017,58,"FT"
172699,2017,78,"FT"
172918,2017,69,"FT"
172954,2017,59,"FT"
172963,2017,56,"FT"
173063,2017,65,"FT"
173115,2017,54,"FT"
173124,2017,69,"FT"
173203,2017,60,"FT"
173416,2017,73,"FT"
173461,2017,57,"FT"
173559,2017,63,"FT"
173638,2017,62,"FT"
173708,2017,67,"FT"
173735,2017,60,"FT"
173799,2017,55,"FT"
173911,2017,59,"FT"
173920,2017,75,"FT"
174020,2017,73,"FT"
174066,2017,93,"FT"
174075,2017,70,"FT"
174136,2017,56,"FT"
174233,2017,77,"FT"
174358,2017,74,"FT"
174376,2017,58,"FT"
174428,2017,60,"FT"
174473,2017,53,"FT"
174491,2017,83,"FT"
174570,2017,65,"FT"
174738,2017,53,"FT"
174756,2017,52,"FT"
174783,2017,67,"FT"
174978,2017,79,"FT"
175041,2017,60,"FT"
175078,2017,60,"FT"
175236,2017,60,"FT"
175263,2017,53,"FT"
175272,2017,78,"FT"
175315,2017,56,"FT"
175342,2017,75,"FT"
175519,2017,62,"FT"
175573,2017,69,"FT"
175616,2017,71,"FT"
175652,2017,69,"FT"
175786,2017,58,"FT"
175810,2017,55,"FT"
175829,2017,68,"FT"
175856,2017,61,"FT"
175883,2017,54,"FT"
175935,2017,55,"FT"
176008,2017,50,"FT"
176017,2017,85,"FT"
176044,2017,61,"FT"
176053,2017,77,"FT"
176071,2017,61,"FT"
176080,2017,79,"FT"
176169,2017,65,"FT"
176178,2017,66,"FT"
176239,2017,61,"FT"
176354,2017,63,"FT"
176372,2017,71,"FT"
176798,2017,88,"FT"
176965,2017,72,"FT"
177065,2017,69,"FT"
177135,2017,59,"FT"
177250,2017,64,"FT"
177551,2017,55,"FT"
177676,2017,59,"FT"
177977,2017,85,"FT"
177995,2017,55,"FT"
178208,2017,40,"FT"
178217,2017,66,"FT"
178244,2017,59,"FT"
178341,2017,65,"FT"
178387,2017,66,"FT"
178396,2017,87,"FT"
178402,2017,75,"FT"
178411,2017,81,"FT"
178420,2017,75,"FT"
178448,2017,58,"FT"
178624,2017,73,"FT"
178721,2017,44,"FT"
179344,2017,61,"FT"
179539,2017,54,"FT"
179557,2017,75,"FT"
179566,2017,77,"FT"
179645,2017,64,"FT"
179715,2017,55,"FT"
179867,2017,97,"FT"
179894,2017,79,"FT"
180081,2017,52,"FT"
180179,2017,57,"FT"
180197,2017,57,"FT"
180212,2017,51,"FT"
180249,2017,56,"FT"
180276,2017,60,"FT"
180328,2017,37,"FT"
180373,2017,49,"FT"
180461,2017,76,"FT"
180489,2017,69,"FT"
180522,2017,60,"FT"
180692,2017,77,"FT"
180814,2017,74,"FT"
180902,2017,65,"FT"
180948,2017,66,"FT"
181215,2017,79,"FT"
181303,2017,53,"FT"
181312,2017,63,"FT"
181394,2017,76,"FT"
181464,2017,83,"FT"
181491,2017,68,"FT"
181534,2017,57,"FT"
181640,2017,62,"FT"
181817,2017,53,"FT"
182281,2017,74,"FT"
182290,2017,81,"FT"
182306,2017,76,"FT"
183099,2017,61,"FT"
183105,2017,67,"FT"
183132,2017,62,"FT"
183141,2017,62,"FT"
183257,2017,43,"FT"
183655,2017,61,"FT"
183743,2017,66,"FT"
183789,2017,62,"FT"
183859,2017,71,"FT"
183877,2017,67,"FT"
183938,2017,61,"FT"
184180,2017,72,"FT"
184205,2017,70,"FT"
184481,2017,56,"FT"
184506,2017,56,"FT"
184603,2017,74,"FT"
184694,2017,81,"FT"
184782,2017,85,"FT"
184791,2017,62,"FT"
184816,2017,57,"FT"
184995,2017,58,"FT"
185129,2017,77,"FT"
185262,2017,76,"FT"
185466,2017,97,"FT"
185509,2017,65,"FT"
185536,2017,70,"FT"
185590,2017,80,"FT"
185828,2017,88,"FT"
185873,2017,75,"FT"
186016,2017,97,"FT"
186034,2017,59,"FT"
186052,2017,69,"FT"
186274,2017,80,"FT"
186380,2017,94,"FT"
186469,2017,63,"FT"
186645,2017,73,"FT"
187198,2017,68,"FT"
187444,2017,77,"FT"
187532,2017,62,"FT"
187620,2017,59,"FT"
187639,2017,68,"FT"
187648,2017,63,"FT"
187666,2017,49,"FT"
187903,2017,52,"FT"
187958,2017,53,"FT"
187976,2017,51,"FT"
187985,2017,78,"FT"
187994,2017,46,"FT"
188003,2017,49,"FT"
188021,2017,43,"FT"
188030,2017,74,"FT"
188049,2017,60,"FT"
188058,2017,58,"FT"
188100,2017,61,"FT"
188137,2017,63,"FT"
188216,2017,46,"FT"
188225,2017,44,"FT"
188261,2017,77,"FT"
188304,2017,63,"FT"
188429,2017,80,"FT"
188438,2017,63,"FT"
188890,2017,57,"FT"
189097,2017,95,"FT"
189228,2017,54,"FT"
189547,2017,50,"FT"
189714,2017,57,"FT"
189839,2017,55,"FT"
190053,2017,57,"FT"
190150,2017,97,"FT"
190169,2017,61,"FT"
190239,2017,77,"FT"
190442,2017,62,"FT"
190512,2017,90,"FT"
190521,2017,63,"FT"
190530,2017,59,"FT"
190549,2017,82,"FT"
190558,2017,76,"FT"
190567,2017,86,"FT"
190585,2017,61,"FT"
190594,2017,83,"FT"
190600,2017,78,"FT"
190619,2017,70,"FT"
190628,2017,64,"FT"
190637,2017,83,"FT"
190646,2017,70,"FT"
190655,2017,78,"FT"
190664,2017,84,"FT"
190673,2017,67,"FT"
190691,2017,71,"FT"
190840,2017,62,"FT"
191083,2017,54,"FT"
191199,2017,54,"FT"
191241,2017,91,"FT"
191302,2017,50,"FT"
191339,2017,56,"FT"
191612,2017,56,"FT"
191649,2017,81,"FT"
191719,2017,59,"FT"
191986,2017,56,"FT"
192022,2017,54,"FT"
192448,2017,78,"FT"
193016,2017,73,"FT"
193265,2017,90,"FT"
193283,2017,60,"FT"
193292,2017,88,"FT"
193308,2017,74,"FT"
193326,2017,61,"FT"
193478,2017,70,"FT"
193654,2017,81,"FT"
193900,2017,93,"FT"
193946,2017,60,"FT"
194028,2017,56,"FT"
194091,2017,73,"FT"
194222,2017,53,"FT"
194240,2017,61,"FT"
194310,2017,80,"FT"
195003,2017,90,"FT"
195058,2017,67,"FT"
195067,2017,53,"FT"
195173,2017,74,"FT"
195322,2017,53,"FT"
195544,2017,82,"FT"
195988,2017,58,"FT"
196042,2017,83,"FT"
196060,2017,83,"FT"
196079,2017,91,"FT"
196088,2017,87,"FT"
196130,2017,66,"FT"
196264,2017,52,"FT"
196389,2017,60,"FT"
196413,2017,91,"FT"
196565,2017,47,"FT"
196592,2017,82,"FT"
196699,2017,60,"FT"
197294,2017,64,"FT"
197814,2017,66,"FT"
197850,2017,68,"FT"
197887,2017,64,"FT"
197966,2017,62,"FT"
198011,2017,46,"FT"
198039,2017,59,"FT"
198084,2017,71,"FT"
198118,2017,57,"FT"
198136,2017,72,"FT"
198154,2017,64,"FT"
198206,2017,63,"FT"
198233,2017,67,"FT"
198251,2017,70,"FT"
198260,2017,55,"FT"
198321,2017,66,"FT"
198330,2017,61,"FT"
198367,2017,67,"FT"
198376,2017,62,"FT"
198455,2017,61,"FT"
198464,2017,83,"FT"
198534,2017,50,"FT"
198543,2017,78,"FT"
198552,2017,60,"FT"
198570,2017,69,"FT"
198622,2017,48,"FT"
198640,2017,59,"FT"
198668,2017,65,"FT"
198710,2017,52,"FT"
198729,2017,64,"FT"
198774,2017,62,"FT"
198817,2017,61,"FT"
198905,2017,47,"FT"
198914,2017,67,"FT"
198923,2017,52,"FT"
198969,2017,57,"FT"
198987,2017,53,"FT"
199023,2017,70,"FT"
199069,2017,68,"FT"
199087,2017,54,"FT"
199102,2017,79,"FT"
199139,2017,83,"FT"
199148,2017,78,"FT"
199157,2017,77,"FT"
199193,2017,94,"FT"
199218,2017,87,"FT"
199263,2017,57,"FT"
199281,2017,69,"FT"
199324,2017,57,"FT"
199333,2017,61,"FT"
199421,2017,70,"FT"
199449,2017,66,"FT"
199467,2017,46,"FT"
199476,2017,67,"FT"
199485,2017,67,"FT"
199494,2017,56,"FT"
199625,2017,38,"FT"
199634,2017,64,"FT"
199643,2017,43,"FT"
199722,2017,56,"FT"
199731,2017,74,"FT"
199740,2017,63,"FT"
199768,2017,66,"FT"
199786,2017,71,"FT"
199795,2017,68,"FT"
199838,2017,65,"FT"
199856,2017,70,"FT"
199892,2017,77,"FT"
199908,2017,67,"FT"
199926,2017,66,"FT"
199953,2017,45,"FT"
199999,2017,76,"FT"
200059,2017,64,"FT"
200192,2017,58,"FT"
200208,2017,59,"FT"
200253,2017,69,"FT"
200280,2017,81,"FT"
200305,2017,67,"FT"
200314,2017,45,"FT"
200332,2017,79,"FT"
200341,2017,59,"FT"
200800,2017,73,"FT"
201131,2017,72,"FT"
201283,2017,56,"FT"
201432,2017,52,"FT"
201441,2017,77,"FT"
201690,2017,47,"FT"
201885,2017,86,"FT"
202134,2017,70,"FT"
202356,2017,58,"FT"
202806,2017,20,"FT"
202888,2017,29,"FT"
203155,2017,74,"FT"
203447,2017,44,"FT"
203456,2017,68,"FT"
203465,2017,66,"FT"
203474,2017,63,"FT"
